evolution$generation;redNoise;harshness;propConf;propMaxi;propAnti;meanDev;evolution$samples
6000;89,0602634747427;94,0619054318477;70,4;29,6;0;6,27;1
6000;100;96,8232050335508;76,8;23,2;0;19,218;1
6000;8,71344060480627;98,9165640537112;75,4;24;0;3,334;1
6000;98,6836858846571;1;0,4;92,6;7;42,361;1
6000;14,3605350080093;14,5608465254548;0;100;0;2,7855;2
6000;68,8137885737929;93,6549766756177;62,2;37,8;0;3,333;1
6000;26,0556612437737;1;0,2;94,2;5,6;11,018;1
6000;18,8951856730984;65,0220098025032;98,6;1,4;0;0,198;3
6000;94,9084740700069;99;73,6;26,4;0;30,933;1
6000;11,5237206372788;92,6267860735736;78,8;21,2;0;0,524;1
6000;61,614818372249;99;78,4;21,6;0;21,141;1
6000;47,1213287440178;92,6962125402564;63,8;36,2;0;2,292;1
6000;12,3256356495384;15,1489520938715;0;96,8;3,2;2,369;1
6000;34,7989979459327;78,1363154190342;91,2;8,8;0;0,479;1
6000;69,7751297282626;14,6830620113822;80,2;19,8;0;4,014;1
6000;31,1984568689955;99;78,2;21,8;0;11,083;1
6000;0;13,8293868425696;0;99,2;0,8;0;1
6000;63,4424023619694;76,7091632391172;82,8;17,2;0;0,9145;2
6000;57,3302491422398;96,4635064300467;71,4;28,6;0;7,208;1
6000;86,8488649917451;98,1723078976274;68,8;31,2;0;19,887;1
6000;11,2570438070536;99;77,3;22,6;0;4,18849999999999;2
6000;39,2000751284681;72,1637311024586;90,2;9,8;0;0,494;1
6000;35,0519501655946;87,2593537897056;68,2;31,8;0;1,044;1
6000;99,471151081167;1;0;94,6;5,4;41,468;1
6000;80,9250518360862;1;0,4;86,4;13,2;35,005;1
6000;54,750351053903;69,9734917320552;98;2;0;0,502;1
6000;4,66534371256467;99;77,8;21,6;0;1,639;1
6000;86,1568874740434;90,4461363644565;74,4;25,6;0;2,736;1
6000;73,6715631650365;95,0853405572442;61,6;38,2;0;3,329;1
6000;100;13,7393741217235;0;99,6;0,4;21,607;1
6000;100;93,301398321188;71,4;28,6;0;3,828;1
6000;2,79340754784216;93,0420720734174;60,4;37,8;0;0,112;1
6000;87,1037159193712;88,4700386717168;81;19;0;2,243;1
6000;19,171752657896;99;74,2;25,6;0;7,142;1
6000;97,4554801725815;10,8638228878556;0;99,2;0,8;22,713;1
6000;3,42478018644478;86,753206825593;84;16;0;0,092;1
6000;80,2294066061183;91,3502399770594;75,1;24,9;0;2,3235;2
6000;81,2950816982822;86,1827688336399;84;16;0;1,41;2
6000;48,8908442321536;9,10576106299079;0;97;3;12,998;1
6000;78,9032362509748;8,10849812808287;0;95,2;4,8;22,362;1
6000;66,7232851455313;84,8994390217835;86,8;13,2;0;1,059;1
6000;44,4079213646448;1;0;96,8;3,2;18,995;1
6000;25,4229493977932;6,64124308565754;0;96,6;3,4;7,821;1
6000;85,8484785403482;7,5505111850552;0,2;94,8;5;25,534;1
6000;93,2034125511247;44,7110084625655;100;0;0;1,184;1
6000;67,226527958037;99;75;25;0;20,803;1
6000;0;74,37987106597;97,2;2,8;0;0;1
6000;77,3525577118397;96,071685330353;71;29;0;5,658;1
6000;2,82556681479849;1,06137382951384;0;99,4;0,6;1,211;1
6000;43,4181770520223;91,7546601836158;71,2;28,8;0;1,759;1
6000;100;8,24640343560442;0;100;0;28,657;1
6000;10,9640717247363;1;0;98,8;1;4,628;1
6000;53,7811066628586;3,33597167418218;4,8;83,8;11,4;20,164;1
6000;86,2889703335084;1;0,2;93,8;6;36,62;1
6000;95,4689814621813;1,66979080251833;0;98,8;1,2;40,332;1
6000;35,9606271787604;1;0,6;93,8;5,6;15,571;1
6000;46,4995705214107;1,03448776807782;0;97,4;2,2;19,554;1
6000;21,0891314239238;1;0;99;1;8,951;1
6000;27,6090773013369;65,507844867112;96,7;3,3;0;0,3135;2
6000;61,8916702619651;78,6298975025588;89;11;0;0,974;1
6000;72,4306608876103;90,6251601099948;75,8;24,2;0;1,878;1
6000;84,3092456287344;10,2106674507201;0,2;95,2;4,6;20,611;1
6000;81,1082850330695;98,8572042539705;75,2;24,2;0;26,42;1
6000;1,41577904617116;81,2034259991901;80;20;0;0,023;1
6000;11,9474299018717;98,340741264458;50,8;49,2;0;2,975;1
6000;88,9948194260415;88,1651153005835;83,6;16,4;0;2,308;1
6000;50,5832726444748;15,2377607738468;0;97;3;9,641;1
6000;10,9082886700737;95,7868101086445;87,6;12,4;0;0,991;1
6000;84,2065394572764;86,0922949605306;87,2;12,8;0;2,293;1
6000;3,66046530194685;90,6823778791551;78,2;21,8;0;0,11;1
6000;23,7209914696985;3,92088452154369;0,7;93;6,3;8,3765;2
6000;78,5912442491476;11,7240930470431;0;100;0;15,85;2
6000;2,80980245962541;7,86855040772155;0;97,8;2;0,82;1
6000;52,7720323638485;17,0942925956276;0,2;99;0,8;9,162;1
6000;8,75000587976912;1,0498836479901;0;94,8;5;3,676;1
6000;13,4668178430963;98,0852327420551;67,9;32,1;0;3,7615;2
6000;53,6910310288;7,61102840592115;0,2;95,6;4,2;15,054;2
6000;17,9575436449807;82,4874385765847;91;9;0;0,251;1
6000;73,3931897951846;27,0073547528285;99,4;0,6;0;2,526;1
6000;56,0122615096686;20,8444994260206;97,6;2,4;0;1,435;1
6000;9,57664659128247;98,2534469348518;54,6;45,4;0;2,081;1
6000;32,4861715555428;1,87199993131384;0,2;97,2;2,6;13,268;1
6000;89,5724206899599;5,55937944837669;0;98,6;1,4;28,92;1
6000;73,3442946971309;1;0,2;92,4;7,2;30,873;1
6000;91,2720082969868;99;75,8;23,8;0;31,414;1
6000;29,4274406206721;99;73;26,8;0;11,502;1
6000;78,1290499669174;98,6930374381339;76,6;23,4;0;23,831;1
6000;0;94,8767148930651;82;18;0;0;1
6000;48,0368617616536;97,583288568999;61,4;38,6;0;5,059;1
6000;0;26,6828263728914;0;100;0;0;1
6000;86,6225007110036;77,3551659587269;91;9;0;1,115;1
6000;9,49335182274759;86,94035251836;69,4;30,6;0;0,194;1
6000;36,1845224028712;99;62;38;0;10,747;1
6000;72,3599057658287;4,96949001879174;2,2;90,6;7,2;23,84;1
6000;48,8208144296433;5,8764476301661;0,6;90,2;9,2;15,483;1
6000;80,3111161479238;96,9132347068751;72;28;0;10,983;1
6000;79,218000724138;89,158693527034;72,2;27,8;0;2,556;1
6000;3,58832568961094;3,60441910424938;0,6;94;5,4;1,278;1
6000;34,7858833488354;79,9734212982211;91;9;0;0,47;1
6000;57,0074118144882;91,2592367757123;64;36;0;2,362;1
6000;10,4749503294397;2,58023126025844;0,8;90,4;8,8;4,186;1
6000;72,4322411417891;99;69;30,4;0;27,469;1
6000;31,262400183809;99;80,2;18,2;0;12,023;1
6000;78,37158780451;99;79;21;0;29,348;1
6000;58,6342145712861;96,9256634885031;74;26;0;5,619;1
6000;26,2499512530306;95,3668682972792;80;20;0;1,554;1
6000;76,7443360863734;30,7631183151339;99,2;0,8;0;1,868;1
6000;97,5417581336754;98,9341076846222;74,8;25,2;0;34,53;1
6000;81,1780837779466;28,6202203603258;98,6;1,4;0;1,289;1
6000;86,9057345984964;77,4954352742345;84,6;15,4;0;1,072;1
6000;2,1592383908757;99;64,8;35,2;0;0,753;1
6000;78,0406229667522;26,0906406445567;99,2;0,8;0;1,606;1
6000;41,2368436736662;90,3657827147647;83,2;16,8;0;1,405;1
6000;62,2169303484926;91,4921719128644;72;28;0;1,572;1
6000;60,0199412731738;97,2589442659299;66,4;33,6;0;10,748;1
6000;84,2171682659657;88,0135797568709;72;28;0;1,823;1
6000;54,9520492653743;1,75505678804464;0,2;96,8;3;23,127;1
6000;66,6523838686058;11,9083338518642;10,4;87;2,6;10,11;1
6000;21,6524941166075;1;0,2;88,8;10,8;9,144;1
6000;95,2338610140357;97,986533124086;51,8;48,2;0;19,976;1
6000;58,3772349438887;87,8381092494446;70,8;29,2;0;1,039;1
6000;42,7644603233338;99;65,2;34,6;0;17,858;1
6000;25,1011274028285;99;84,8;15,2;0;9,653;1
6000;63,7325591674412;96,1898561422855;71,8;28,2;0;10,823;1
6000;37,3339802235264;88,5745521177277;79;21;0;1,291;1
6000;64,5483720736959;1;0;98,6;1,4;27,349;1
6000;71,9887876618256;92,1589353956476;71,2;28,8;0;3,068;1
6000;3,01565175071467;16,9951361591577;92;2,2;5,8;0,228;1
6000;14,1903070039262;90,1702914245114;57;43;0;0,573;1
6000;55,2826088849701;98,0158562499115;65,4;34,4;0;14,997;1
6000;73,1817488165286;9,23859752249184;0;97;3;19,101;1
6000;92,3433999960407;13,6480252480475;0,4;98,2;1,4;19,754;1
6000;67,4765112700534;96,6740112209554;63;37;0;10,171;1
6000;66,4565475822169;89,9293467778583;76;24;0;1,042;1
6000;87,6095092694694;17,5995716193288;98,8;1,2;0;7,186;1
6000;42,7524648682151;92,8100098680113;69,8;30,2;0;2,258;1
6000;74,3146501437121;99;78,1;21,5;0;27,13;2
6000;13,2193944031882;93,8823325713003;56,4;43,6;0;0,58;1
6000;22,6066431372527;2,1893998970056;0,2;98;1,8;9,17;1
6000;68,6880594732171;17,797542717976;90,2;9,8;0;2,083;1
6000;72,005438080669;97,6715378156287;60;40;0;15,497;1
6000;19,0658026545175;1,30690495169733;0;97,6;2,4;8,065;1
6000;95,1520836842951;95,749701940307;60,2;39,8;0;8,853;1
6000;32,9723057323165;91,625687432525;72,8;27,2;0;1,565;1
6000;93,7978309009256;25,0825534915677;100;0;0;1,545;1
6000;73,9526767410566;92,5881287518419;79,2;20,8;0;2,59;1
6000;8,22813929119916;24,7128776199742;0;100;0;0,763;1
6000;79,2785390099312;93,4683389159753;70;30;0;3,451;1
6000;21,1409712108367;1;0,2;97,8;1,6;8,997;1
6000;62,3594874444069;9,20101606216859;0;97;3;16,082;1
6000;27,3129446576441;5,92128540466065;0;96,2;3,8;8,703;1
6000;27,2502278992434;5,94753545976747;0,2;96,6999999999999;3,1;8,6325;2
6000;16,8934888472462;10,5564056296331;0;94,8;5,2;4,236;1
6000;17,3436273421513;94,4366165225815;60;40;0;1,421;1
6000;30,1766043451501;1;0,2;93,8;5,8;12,93;1
6000;81,9686881308964;69,7677774256983;99,4;0,6;0;0,858;1
6000;46,6489433434715;99;73,2;26,8;0;13,662;1
6000;100;19,3167984854182;97;3;0;3,623;1
6000;11,1898827213486;99;76,8;23,2;0;3,614;1
6000;97,4878396681197;88,6483569132449;72;28;0;2,4555;2
6000;47,6560032237449;96,7115807084619;64,8;35,2;0;4,459;1
6000;77,2276345645676;98,5135066180911;85,6;14,4;0;26,974;1
6000;28,7994386450408;9,12679591479274;0,4;95,4;4,2;7,744;1
6000;15,2772134476418;15,3062792335413;0;99;1;2,87;1
6000;48,0847863395847;99;72,6;27,4;0;16,841;1
6000;26,1219210226177;17,9943256642353;0;100;0;3,5255;2
6000;57,0565935668746;92,6602057913824;65,6;34,4;0;1,683;1
6000;8,61279463557159;77,6686349311986;90;10;0;0,114;1
6000;91,2101837717918;14,174914910734;0;100;0;17,175;1
6000;40,8288947643594;9,71596176644225;0;97,4;2,6;10,779;1
6000;60,9082298543168;22,7254973090564;98,7;1,3;0;1,665;2
6000;13,8452205077568;14,9468974551492;0,4;95,6;4;2,852;1
6000;21,2615682570209;3,15789354561251;0,4;92,6;7;7,995;1
6000;53,4680600325827;93,7001927060904;70,4;29,6;0;2,076;1
6000;53,5802908133263;96,5461728032192;62,2;37,6;0;8,239;1
6000;91,8948221459609;1;0,1;95,5;4,3;39,4424999999999;2
6000;87,5106693511499;4,05618333982001;0;97,8;2,2;30,637;1
6000;0;2,99426715463778;2,4;90;7,4;0;1
6000;68,51574911374;91,4600320202876;65,8;34,2;0;3,501;1
6000;100;68,7805902107834;94,8;5,2;0;0,927;1
6000;41,3094811138551;13,2598864820772;0;97,8;2,2;8,935;1
6000;100;98,0542581571859;63,6;36,4;0;17,971;1
6000;82,7152088141558;96,1934470939011;57,2;42,8;0;6,68;1
6000;52,8680100560654;91,4766268346842;68,6;31,4;0;1,896;1
6000;59,8738567769832;1;1;94,2;4,4;25,408;1
6000;18,3817650035503;84,0443446129027;79,4;20,6;0;0,291;1
6000;71,673234166427;71,7868512357159;93,2;6,8;0;0,875;1
6000;24,0914339627141;82,4136203980927;88,4;11,6;0;0,263;1
6000;82,6205552087456;87,2682961832771;66,6;33,4;0;1,689;1
6000;16,5106764535874;99;75,4;22,8;0,2;6,776;1
6000;60,1275846905019;94,918383085022;63;37;0;5,645;1
6000;12,42391439975;1;0,2;95,2;4,5;5,286;2
6000;49,0308565455564;1;0;99,4;0,6;20,878;1
6000;89,6501634053651;99;72,6;27;0;32,403;1
6000;0;9,85727961477262;1,4;94,6;4;0;1
6000;96,2879990029101;94,3688817751021;78,8;20;0;5,147;1
6000;17,9104123543925;1;0,2;87,8;11,8;7,67;1
6000;84,8324289699824;10,5936498292261;0,2;98;1,8;20,536;1
6000;51,2410921738501;8,11416909490314;0,2;96,8;3;14,382;1
6000;44,5178582418417;11,4594643232137;0;97,8;2,2;10,23;3
6000;62,2449938873582;93,7090760784312;76,2;23,8;0;2,57;1
6000;0,315055249250639;75,8253579525788;86;14;0;0,003;1
6000;32,3250885912761;78,9928143398854;97,4;2,6;0;0,425;1
6000;68,1234478463732;90,0472762331876;71,8;28,2;0;2,643;1
6000;24,8283642009604;5,21278391328428;0,2;96,2;3,6;7,932;1
6000;11,7508094024397;99;87,8;12,2;0;3,508;1
6000;24,925299811139;3,9873536128198;0,6;98,2;1,2;8,757;1
6000;23,9885294367846;1;0,2;86,6;12,8;10,124;1
6000;53,6782056627006;99;70,2;29,8;0;17,334;1
6000;95,1505454989103;7,75161369203118;0;97,9;2,1;27,291;2
6000;17,2932483090846;95,510712239428;52,6;47,4;0;1,527;1
6000;62,4566873523252;84,2721023747626;90;10;0;0,984;1
6000;34,7121656062002;85,8943750851719;79,6;20,4;0;0,901;1
6000;88,119801200704;7,05674327451594;0,2;96,2;3,6;26,256;1
6000;31,9502553031916;12,4286438395615;0,2;98,4;1,4;6,813;1
6000;23,8138101847038;82,0058322753651;82,5;17,5;0;0,355;2
6000;51,0420956956885;90,1452070315276;74,4;25,6;0;1,385;1
6000;47,5514260884874;99;71,2;26,8;0;18,617;1
6000;64,0402800060873;6,1647323819174;0,2;95;4,8;20,207;1
6000;21,8466827175073;88,7669026224724;82,6;17,4;0;0,564;1
6000;56,4258203621275;2,5099861717342;3,2;92;4,8;22,533;1
6000;99,8225682918917;5,70604530444765;0,2;96,6;3,2;32,146;1
6000;15,6956802985888;1;0,1;93,1;6,7;6,6355;2
6000;0,0832330038263773;80,2076805864684;87,6;12,4;0;0,001;3
6000;69,4760290546942;71,1131630007459;93;7;0;0,85;1
6000;70,9671984563099;99;81,8;17,4;0;26,55;1
6000;86,513107283688;5,95005817949753;0;97,4;2,6;27,51;5
6000;69,8055749522235;97,6484064993866;75,2;24,8;0;13,174;1
6000;89,000011232216;99;74,2;25,8;0;29,154;1
6000;45,9887923364027;85,5242774818604;88,6;11,4;0;0,721;1
6000;58,3421992757309;86,7239055249706;88;12;0;1,075;1
6000;88,867789752987;89,2022575714552;73,2;26,8;0;2,649;3
6000;58,1455049703933;93,7159548124783;66,6;33,4;0;6,386;1
6000;50,3960186942196;99;78,8;21,2;0;16,374;1
6000;31,0806518918447;97,4954547804667;67,2;32,8;0;5,654;1
6000;50,204594969566;15,5231308016558;0;96,6;1;9,494;3
6000;47,347992412037;75,5007919453309;94,6;5,4;0;0,59;1
6000;0,810624744272628;1,02700571297153;0;93;6,6;0,347;1
6000;64,5925443439096;9,42867475781312;0,2;95,8;4;17,186;1
6000;23,8823724871808;2,51017930817518;0,4;94,4;5,2;9,375;1
6000;40,0360013127567;99;70;30;0;14,992;1
6000;32,3828933033128;3,30553450091312;0;96,2;3,8;11,874;1
6000;12,933612717217;82,4293067250886;81;19;0;0,188;2
6000;100;94,3808823716797;74,4;25,6;0;6,821;1
6000;48,1069430782778;8,88870218056135;0;98,4;1,6;12,987;3
6000;15,2640136522679;85,830345841119;67,4;32,6;0;0,343;1
6000;23,2239993625402;70,3294483281002;90;10;0;0,228;1
6000;40,7018297338201;86,8800168516463;76,8;23,2;0;0,9215;2
6000;45,8333570888642;96,2697954088304;59;41;0;3,579;1
6000;10,1792002478544;1,71652008328064;0,2;98,6;1,2;4,194;1
6000;36,7883006884288;56,0834661786072;98,4;1,6;0;0,391;1
6000;32,4457698480855;93,4040094397809;76,2;23,8;0;1,397;1
6000;53,7028944082198;14,7855763317103;0;97;3;8,215;1
6000;21,8629196853182;70,415625016419;95,8;4,2;0;0,25;1
6000;90,4081291387252;19,9037093534517;29,8;70,2;0;5,349;1
6000;66,9195393844459;95,671476296353;76,2;23,8;0;5,237;1
6000;69,5440598801182;8,71725386811378;0,2;96,8;3;18,884;1
6000;0;8,58063165098155;0,4;90,4;9,2;0;1
6000;76,8998536987898;29,672208428642;100;0;0;1,025;3
6000;49,9384454062936;99;68,8;31;0;19,153;1
6000;80,3482245045184;8,60577605480966;0,4;98,6;1;23,011;1
6000;8,4631956029728;72,3180842625272;91,4;8,6;0;0,1;1
6000;76,5167276382688;4,68616126558225;0,4;90,4;9,2;26,189;1
6000;50,0185242492663;2,31664911783993;0;99;1;20,071;1
6000;71,3399463668012;75,4033736003203;91,2;8,8;0;1,059;1
6000;87,986980227745;79,8785646205318;85,2;14,8;0;1,112;1
6000;41,0479614194159;6,55735940043413;0;95,7;4,3;12,7655;2
6000;64,6573708761899;81,6813296847619;72,4;27,6;0;0,991;1
6000;48,1261167677621;4,42316606254414;0,2;92,4;7,4;15,858;1
6000;69,7731329201598;69,4308799868951;95;5;0;0,698;1
6000;71,421654443533;96,8060329632131;60,4;39,4;0;10,287;1
6000;87,5807270324458;95,8665046171614;67,9;32,0999999999999;0;6,5435;2
6000;88,5116422591471;57,043950861558;99;1;0;0,863;1
6000;67,2165545808852;1;0;97;2,8;28,686;1
6000;18,3097755364956;15,7968679259439;0;99,4;0,6;3,29;1
6000;63,5840740533375;85,7067910909767;87;13;0;0,865;1
6000;17,8635414833762;98,8114384037447;67,6;32,2;0,2;7,454;1
6000;100;4,02769569162748;0;99;1;33,501;1
6000;53,1195021291942;94,9431873955985;70,8;29,2;0;3,562;1
6000;24,7321952950778;98,8215217393653;75,4;24,6;0;6,999;1
6000;31,5360148713508;97,4789958746702;64,2;35,8;0;6,477;1
6000;49,7874595269354;97,8811587218924;73,2;26,6;0;11,398;1
6000;35,4820177382298;99;77,8;22,2;0;11,827;1
6000;86,7548161535799;96,1210203803679;66,2;33,8;0;8,564;1
6000;88,1567681660371;23,9774167761512;94,6;5,4;0;1,774;1
6000;37,8609249690958;92,1776199735722;75,6;24,4;0;1,983;1
6000;5,12644809593972;96,3503260902118;69,6;30,2;0;0,582;1
6000;16,3896183223633;85,5010914765273;77,4;22,6;0;0,3205;2
6000;52,8591805090433;1;0,2;91,8;7,8;22,487;1
6000;97,8622076943137;98,2375626218338;72,4;27,6;0;23,199;1
6000;85,9108789471763;85,8098713774451;81,6;18,4;0;1,986;1
6000;48,9950487261877;68,4181890511221;95;5;0;0,541;2
6000;39,7405717191499;74,6673725040347;92,4;7,6;0;0,496;1
6000;87,1362725802961;1;0,1;91,8;8;37,2775;2
6000;90,8928429882378;73,2507800540421;94,8;5,2;0;0,847;1
6000;26,7928927797541;85,8863057792645;74;26;0;0,512;1
6000;68,8865932884045;1;0,6;96,2;3,2;29,604;1
6000;100;9,35778501560306;0;93,8;6,2;25,572;1
6000;57,8548686397652;14,0100545682006;0;96;4;11,073;1
6000;96,8072970953476;14,9568813953508;95,4;4,6;0;5,072;1
6000;83,238002737758;69,2402408256897;89,8;10,2;0;0,973;1
6000;81,8761050268748;91,8489182169418;64,8;35,2;0;3,206;1
6000;94,2355772361076;84,5692655088323;81,6999999999999;18,2999999999999;0;1,362;2
6000;78,5819950421987;11,1456454506294;0;96,2;3,8;18,789;1
6000;93,9289431191573;92,9540276647424;66;34;0;4,065;1
6000;30,1849655301824;99;77;22,2;0;9,9;1
6000;47,092474440536;92,9650816656533;68,6;31,4;0;2,099;1
6000;53,800451174401;1;0;95,2;4,6;23,135;1
6000;42,9740763275526;99;68;31,8;0;13,589;1
6000;90,032611293027;1;0,4;88,8;10,6;37,979;1
6000;21,4583564043152;6,3698311969401;0,4;92,2;7,4;6,83;1
6000;21,3773526450805;90,7814353186753;73;27;0;0,817;1
6000;91,1625978205382;10,0771599950106;0;96;4;23,585;1
6000;41,0878778569741;87,8142018040924;77;23;0;0,951;2
6000;12,4155262591717;99;71,4;28,4;0;4,804;1
6000;78,3239169683829;20,4686243186051;0;100;0;9,334;1
6000;85,9962208033066;17,4994164183064;96;4;0;5,536;1
6000;79,4565105804834;8,68906861588838;0;97,8;2,2;21,849;1
6000;50,6721724628131;5,60091268065414;0,4;93,4;6,2;16,219;1
6000;27,8969476217368;12,1021978106571;0;98,4;1,6;6,116;1
6000;18,9969721635646;98,6845076824772;79,2;20,8;0;7,55;1
6000;33,3557925975991;16,9583742811393;0;99,4;0,6;5,901;1
6000;68,3232850965739;98,9530059856406;70,2;29,8;0;22,048;1
6000;78,6840161285265;1;0,2;94,4;5;33,642;1
6000;34,8313105622225;8,01739649678477;0,1;97;2,9;9,997;2
6000;88,2507021690676;5,83209745768156;0;97,2;2,8;27,942;1
6000;53,7728259344846;1;0,4;89,8;9,8;22,958;1
6000;67,3850072397677;83,4344885794417;71;29;0;0,862;1
6000;83,9937495040287;13,9389705213608;0,6;97;2,4;17,444;1
6000;48,191744984663;3,01861612211074;0,4;97,8;1,8;18,037;1
6000;2,22158090286535;11,087832228128;0,2;99;0,8;0,543;1
6000;77,459570070612;13,6127729039886;0,2;98,8;1;16,433;1
6000;6,42588218710387;99;75,2;24,6;0;2,171;1
6000;99,0958088943618;3,57307215441276;0;98,2;1,8;36,003;1
6000;20,8384181224836;86,1335254058014;83,2;16,8;0;0,48;1
6000;22,3541240018075;98,3585819188301;76,2;23,8;0;6,492;1
6000;18,9766235860335;10,9682800440532;0;98,6;1,4;4,42;1
6000;100;18,9223523262061;0;100;0;12,28;1
6000;62,3150001233522;95,2476691225788;70;30;0;4,728;1
6000;100;8,35547951380593;0,1;95,6;4,3;28,4665;2
6000;52,6656358147141;8,86960481894964;0;98,6;1,4;14,466;1
6000;20,2149640740291;1;0;97,6;2,2;8,615;1
6000;76,8610758472132;1;0,6;90,6;8,8;32,3;1
6000;86,165426325219;96,3575970638494;62;38;0;11,471;1
6000;24,6140497290459;96,6618544613313;61,8;38,2;0;2,625;2
6000;81,054928643981;1;0,4;92,4;6,6;34,674;1
6000;96,2486501707246;1;0,4;95,8;3,8;40,622;1
6000;97,7384088128925;5,53915902787762;0,2;95,8;4;31,431;1
6000;39,132907854273;96,6943761864943;66,8;33,2;0;4,46;1
6000;51,3331977056128;16,6767076166729;0;97,8;2,2;9,191;1
6000;5,68363238212787;99;75,6;23,8;0,4;2,17;1
6000;66,9493229251618;2,4266514503495;0;97,2;2,8;26,549;1
6000;83,5117601999954;90,9405011025273;71;29;0;2,875;1
6000;80,2447082027203;92,5530402892861;71,4;28,6;0;3,374;1
6000;45,4655638780161;92,7105955767975;54,4;45,6;0;3,247;1
6000;84,7258222790192;77,7419355741741;90,4;9,6;0;0,998;1
6000;88,1354318644198;97,6994370279332;57,4;42,6;0;19,852;1
6000;77,0201934203095;4,26814178944153;4,7;93,6;1,7;26,752;2
6000;87,7591355433584;93,0313770992199;68,8;31,2;0;3,852;1
6000;13,4945571793696;99;76,4;23,6;0;4,446;1
6000;77,8463868195484;16,8849178344839;98,6;1,4;0;2,996;1
6000;63,8587553506194;85,3272760145638;79;21;0;1,053;1
6000;42,0074770616013;97,7158740540119;53,6;46,4;0;10,045;1
6000;89,7832998270112;19,2909224073203;0;100;0;11,738;1
6000;83,4416926039186;86,4867346037039;74,2;25,8;0;2,041;1
6000;68,2719976315728;96,2222165724119;64,6;35,4;0;7,876;1
6000;100;7,42043798860094;0;99,4;0,4;29,357;1
6000;51,7498016159243;26,8379659304032;99,4;0,6;0;1,12;1
6000;85,9733296447025;83,2942344846376;75,2;24,8;0;1,731;1
6000;16,5560039397051;26,3825887340227;0;100;0;1,429;1
6000;27,329633820004;2,06949651871634;0,2;98,8;1;10,935;1
6000;1,27177243074599;17,4693854115318;0;100;0;0,199;1
6000;86,035278495163;97,3562143901492;66,2;33,8;0;23,639;1
6000;81,0086750066367;1;0,4;90,6;8,8;34,864;1
6000;16,9274232591874;69,2602450037872;94;6;0;0,227;1
6000;67,0346135292811;90,2176048812046;64,8;35,2;0;1,76;1
6000;47,3313067983777;94,0323103584912;78,8;21,2;0;2,519;1
6000;4,06311647268282;21,7709820186925;0;100;0;0,452;1
6000;1,36746549966777;1;0,4;95;4,6;0,582;1
6000;33,8707441030188;98,6033498483927;64,8;34,8;0;10,464;1
6000;89,8484157946103;13,6516199902422;0;99,2;0,8;18,659;1
6000;100;99;72,3;27,7;0;35,6955;22
6000;21,3795141124937;86,0591100137778;79,2;20,8;0;0,436;1
6000;100;5,80429610841519;0;96,2;3,8;31,787;1
6000;9,15913635014062;99;78,6;21,2;0;4,126;1
6000;25,4078999491641;96,7588119277748;76,2;23,8;0;3,836;1
6000;42,0658809020468;99;72,8;27,2;0;14,374;1
6000;66,5082975750616;94,2607548623726;73,8;26,2;0;3,912;1
6000;19,0463728717071;91,1952727504028;74,2;25,8;0;0,555;1
6000;73,77451730183;86,1804827042188;84;16;0;1,513;3
6000;100;81,6831493350683;79;21;0;1,989;1
6000;0;98,8371731344366;73,6;25,8;0;0;1
6000;100;96,3434608333702;67,6;32,4;0;14,036;1
6000;89,63369245945;14,3942509220878;0;100;0;18,112;1
6000;11,538181401624;2,64835971430604;0,6;96;3,4;4,467;1
6000;43,9320242604957;1;0;94,4;5,4;18,834;1
6000;43,3159685859224;28,5678643073265;0;100;0;3,453;1
6000;95,2718497512352;99;79,8;20,2;0;37,624;1
6000;75,8371058254315;96,9893491858859;67,2;32,8;0;12,007;1
6000;89,2209356316863;93,9922360862356;61,8;38,2;0;7,343;1
6000;31,0821764573745;97,6271187500062;63,6;36,4;0;9,349;1
6000;6,13832550746908;20,8151598763013;0;100;0;0,621;2
6000;27,4861453587285;1;0;95,6;3,8;11,731;1
6000;57,1701499446838;91,4407866461034;61,2;38,8;0;2,078;1
6000;42,2140132709127;78,7902106332211;89;11;0;0,68;1
6000;23,9746195787041;6,68408161620966;0,2;97,8;2;7,41;1
6000;90,4784963091113;12,219763234189;0,2;98,4;1,4;20,319;1
6000;88,3323942940836;22,3410984547491;100;0;0;2,343;1
6000;100;1,39771987693146;0;96,4;3,6;42,867;1
6000;37,4142918218047;98,9999795091995;78,9;21;0;13,982;2
6000;7,29946242361862;13,4633860172006;0;98;2;1,505;1
6000;49,2839070327945;87,6724433628848;77,2;22,8;0;1,041;1
6000;35,0874936124743;84,0278930103652;88,4;11,6;0;0,586;1
6000;51,2446070367213;14,5560669282109;0;98,8;1,2;8,886;1
6000;37,9261643221329;99;75,6;24,4;0;14,017;1
6000;3,96539924998984;14,7511265007933;0;99;1;0,817;1
6000;62,0704351316368;94,531673122569;82;18;0;5,63;1
6000;89,7107053189682;70,0651747249313;93,5;6,5;0;0,9625;2
6000;57,3294483869149;91,5678266198074;65;35;0;2,256;1
6000;70,5685243170833;96,3095859673249;64,2;35,8;0;8,422;1
6000;24,0023985886559;1;0,2;93,8;5,8;10,347;1
6000;21,9787841933652;2,69425812788231;0;96;4;8,687;1
6000;49,422405982512;85,8577032427648;80;20;0;0,746;1
6000;89,8646013207957;13,4845816272844;0,6;97,8;1,6;19,035;1
6000;81,8003545989166;98,106890354906;62,6;37,2;0;19,242;1
6000;77,9073158424796;90,1757915576504;77,6;22,4;0;2,921;1
